date,food name,Ingredients,Nutrition,nutrition value,text
2021-08-13,spongi japanes cheesecak,"1 (8 ounce) package cream cheese, cubed,½ cup milk,3 tablespoons unsalted butter,10 tablespoons cake flour,2 tablespoons cornstarch,6 egg yolks,1 tablespoon fresh lemon juice,6 egg whites,¼ teaspoon cream of tartar,⅛ teaspoon salt,10 tablespoons superfine sugar","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","17 %,9 %,1 %,27 %,51 %,66 %,14 %,17 %,4 %,2 %,11 %,6 %,8 %,3 %,4 %,7 %,13 %","spongi japanes cheesecak 1 (8 ounce) package cream cheese, cubed,½ cup milk,3 tablespoons unsalted butter,10 tablespoons cake flour,2 tablespoons cornstarch,6 egg yolks,1 tablespoon fresh lemon juice,6 egg whites,¼ teaspoon cream of tartar,⅛ teaspoon salt,10 tablespoons superfine sugar protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,korean soft tofu stew (soon du bu jigae),"1 teaspoon vegetable oil,1 teaspoon Korean chile powder,2 tablespoons ground beef (Optional),1 tablespoon Korean soy bean paste (doenjang),1 cup water,salt and pepper to taste,1 (12 ounce) package Korean soon tofu or soft tofu, drained and sliced,1 egg,1 teaspoon sesame seeds,1 green onion, chopped","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","40 %,2 %,9 %,25 %,16 %,33 %,15 %,42 %,12 %,4 %,11 %,63 %,56 %,23 %,9 %,17 %,18 %","korean soft tofu stew (soon du bu jigae) 1 teaspoon vegetable oil,1 teaspoon Korean chile powder,2 tablespoons ground beef (Optional),1 tablespoon Korean soy bean paste (doenjang),1 cup water,salt and pepper to taste,1 (12 ounce) package Korean soon tofu or soft tofu, drained and sliced,1 egg,1 teaspoon sesame seeds,1 green onion, chopped protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,kalbi (marin beef short ribs),"¾ cup white sugar,¾ cup soy sauce,¼ cup sesame oil,4 cloves garlic, minced,3 green onions, chopped,2 tablespoons sesame seeds,5 pounds beef short ribs","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","77 %,10 %,3 %,123 %,155 %,52 %,2 %,73 %,29 %,3 %,5 %,6 %,28 %,18 %,14 %,76 %,13 %","kalbi (marin beef short ribs) ¾ cup white sugar,¾ cup soy sauce,¼ cup sesame oil,4 cloves garlic, minced,3 green onions, chopped,2 tablespoons sesame seeds,5 pounds beef short ribs protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,bulgogi (korean barbecu beef),"3 tablespoons soy sauce,1 tablespoon sesame oil,1 tablespoon sesame seeds,1 clove garlic, minced,1 teaspoon white sugar,½ teaspoon salt,½ teaspoon ground black pepper,¼ teaspoon monosodium glutamate (MSG) (Optional),1 pound beef top sirloin, thinly sliced,1 carrot, julienned,1 green onion, chopped,½ yellow onion, chopped","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","41 %,2 %,5 %,23 %,24 %,20 %,61 %,55 %,23 %,5 %,5 %,5 %,16 %,13 %,11 %,42 %,12 %","bulgogi (korean barbecu beef) 3 tablespoons soy sauce,1 tablespoon sesame oil,1 tablespoon sesame seeds,1 clove garlic, minced,1 teaspoon white sugar,½ teaspoon salt,½ teaspoon ground black pepper,¼ teaspoon monosodium glutamate (MSG) (Optional),1 pound beef top sirloin, thinly sliced,1 carrot, julienned,1 green onion, chopped,½ yellow onion, chopped protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,okonomiyaki (japanes pancake),"1 cup all-purpose flour,⅔ cup water,4 cups chopped cabbage,6 strips cooked bacon, crumbled,2 eggs,1 sausage, diced, or more to taste (Optional),½ cup chopped green onions,¼ cup cooked shrimp (Optional),¼ cup shredded cheese (Optional),¼ cup tenkasu (tempura pearls),1 tablespoon vegetable oil, or to taste,2 tablespoons soy sauce,1 tablespoon ketchup,1 teaspoon white vinegar,1 tablespoon panko bread crumbs, or to taste,1 teaspoon mayonnaise, or to taste","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","31 %,11 %,14 %,23 %,25 %,43 %,9 %,49 %,17 %,60 %,30 %,13 %,18 %,13 %,10 %,35 %,44 %","okonomiyaki (japanes pancake) 1 cup all-purpose flour,⅔ cup water,4 cups chopped cabbage,6 strips cooked bacon, crumbled,2 eggs,1 sausage, diced, or more to taste (Optional),½ cup chopped green onions,¼ cup cooked shrimp (Optional),¼ cup shredded cheese (Optional),¼ cup tenkasu (tempura pearls),1 tablespoon vegetable oil, or to taste,2 tablespoons soy sauce,1 tablespoon ketchup,1 teaspoon white vinegar,1 tablespoon panko bread crumbs, or to taste,1 teaspoon mayonnaise, or to taste protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,kimchi jun (kimchi pancake) and dip sauc,"1 cup kimchi, drained and chopped,½ cup reserved juice from kimchi,1 cup all-purpose flour,2 eggs,1 green onion, chopped,1 tablespoon vegetable oil,salt to taste,1 tablespoon rice vinegar,1 tablespoon soy sauce,½ teaspoon sesame oil,½ teaspoon Korean chili pepper flakes (Optional),½ teaspoon toasted sesame seeds (Optional)","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","15 %,9 %,6 %,11 %,8 %,31 %,28 %,28 %,10 %,35 %,24 %,6 %,14 %,8 %,5 %,22 %,27 %","kimchi jun (kimchi pancake) and dip sauc 1 cup kimchi, drained and chopped,½ cup reserved juice from kimchi,1 cup all-purpose flour,2 eggs,1 green onion, chopped,1 tablespoon vegetable oil,salt to taste,1 tablespoon rice vinegar,1 tablespoon soy sauce,½ teaspoon sesame oil,½ teaspoon Korean chili pepper flakes (Optional),½ teaspoon toasted sesame seeds (Optional) protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,yaki mandu,"1 pound ground beef,1 ½ cups vegetable oil for frying,½ cup finely chopped green onions,½ cup finely chopped cabbage,½ cup finely chopped carrot,½ cup minced garlic,4 teaspoons sesame oil, divided,1 tablespoon toasted sesame seeds,½ teaspoon monosodium glutamate (such as Ac'cent®),salt and ground black pepper to taste,2 eggs,1 (16 ounce) package wonton wrappers,3 tablespoons soy sauce,2 teaspoons rice wine vinegar,1 teaspoon toasted sesame seeds, or more to taste","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","11 %,4 %,2 %,9 %,8 %,9 %,9 %,23 %,6 %,3 %,5 %,2 %,7 %,4 %,3 %,10 %,11 %","yaki mandu 1 pound ground beef,1 ½ cups vegetable oil for frying,½ cup finely chopped green onions,½ cup finely chopped cabbage,½ cup finely chopped carrot,½ cup minced garlic,4 teaspoons sesame oil, divided,1 tablespoon toasted sesame seeds,½ teaspoon monosodium glutamate (such as Ac'cent®),salt and ground black pepper to taste,2 eggs,1 (16 ounce) package wonton wrappers,3 tablespoons soy sauce,2 teaspoons rice wine vinegar,1 teaspoon toasted sesame seeds, or more to taste protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,korean fri chicken sauc,"½ cup ketchup,2 green onions, minced,4 cloves garlic, minced,1 lemon, juiced, or more to taste,2 tablespoons honey,1 tablespoon chile-garlic sauce (such as sambal), or to taste,1 teaspoon red pepper flakes, or to taste,½ teaspoon freshly ground black pepper, or to taste,¼ cup water, or as needed,1 pinch salt, or to taste","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","1 %,4 %,2 %,11 %,4 %,5 %,15 %,2 %,1 %,2 %,3 %,4 %,14 %","korean fri chicken sauc ½ cup ketchup,2 green onions, minced,4 cloves garlic, minced,1 lemon, juiced, or more to taste,2 tablespoons honey,1 tablespoon chile-garlic sauce (such as sambal), or to taste,1 teaspoon red pepper flakes, or to taste,½ teaspoon freshly ground black pepper, or to taste,¼ cup water, or as needed,1 pinch salt, or to taste protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
2021-08-13,korean spici marin pork (dae ji bool gogi),"¼ cup rice wine vinegar,2 tablespoons soy sauce,½ cup gochujang (Korean hot pepper paste),3 tablespoons minced garlic,3 tablespoons minced fresh ginger root,2 tablespoons red pepper flakes,½ teaspoon black pepper,3 tablespoons white sugar,3 green onions, cut into 2 inch pieces,½ yellow onion, cut into 1/4-inch thick rings,1 (2 pound) pork loin, cut into 1/4 inch slices,¼ cup canola oil","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","38 %,5 %,4 %,27 %,21 %,18 %,20 %,62 %,29 %,8 %,3 %,3 %,6 %,9 %,11 %,16 %,68 %","korean spici marin pork (dae ji bool gogi) ¼ cup rice wine vinegar,2 tablespoons soy sauce,½ cup gochujang (Korean hot pepper paste),3 tablespoons minced garlic,3 tablespoons minced fresh ginger root,2 tablespoons red pepper flakes,½ teaspoon black pepper,3 tablespoons white sugar,3 green onions, cut into 2 inch pieces,½ yellow onion, cut into 1/4-inch thick rings,1 (2 pound) pork loin, cut into 1/4 inch slices,¼ cup canola oil protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,awesom korean steak,"2 pounds thinly sliced Scotch fillet (chuck eye steaks),½ cup soy sauce,5 tablespoons white sugar,2 ½ tablespoons sesame seeds,2 tablespoons sesame oil,3 each shallots, thinly sliced,2 cloves garlic, crushed,5 tablespoons mirin (Japanese sweet wine)","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","41 %,7 %,3 %,34 %,35 %,23 %,6 %,48 %,21 %,4 %,5 %,6 %,19 %,15 %,9 %,50 %,10 %","awesom korean steak 2 pounds thinly sliced Scotch fillet (chuck eye steaks),½ cup soy sauce,5 tablespoons white sugar,2 ½ tablespoons sesame seeds,2 tablespoons sesame oil,3 each shallots, thinly sliced,2 cloves garlic, crushed,5 tablespoons mirin (Japanese sweet wine) protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,quick and easi kimchi salad,"1 small head cabbage, shredded,¼ cup rock salt,1 small carrot, cut into thin strips,3 tablespoons vinegar,2 tablespoons vegetable oil,1 tablespoon white sugar, or to taste,1 teaspoon sesame oil,1 teaspoon toasted sesame seeds, ground,½ teaspoon cayenne pepper, or to taste,¼ teaspoon salt","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","3 %,3 %,13 %,9 %,5 %,31 %,5 %,10 %,74 %,13 %,6 %,4 %,6 %,7 %,190 %,7 %","quick and easi kimchi salad 1 small head cabbage, shredded,¼ cup rock salt,1 small carrot, cut into thin strips,3 tablespoons vinegar,2 tablespoons vegetable oil,1 tablespoon white sugar, or to taste,1 teaspoon sesame oil,1 teaspoon toasted sesame seeds, ground,½ teaspoon cayenne pepper, or to taste,¼ teaspoon salt protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,mom' kimchi egg,"2 tablespoons vegetable oil,1 cup kimchi, or to taste,2 large eggs, beaten","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","15 %,1 %,4 %,29 %,19 %,62 %,48 %,14 %,15 %,66 %,17 %,10 %,9 %,7 %,7 %,23 %","mom' kimchi egg 2 tablespoons vegetable oil,1 cup kimchi, or to taste,2 large eggs, beaten protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
2021-08-13,korean style salad dress,"¼ cup low-sodium soy sauce,2 tablespoons white sugar,¼ cup water,3 tablespoons rice vinegar,3 tablespoons sesame oil,1 tablespoon ground red chile pepper","protein:,,,carbohydrates:,,,sugars:,,,fat:,,,saturated fat:,,,niacin equivalents:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","1 %,1 %,5 %,2 %,2 %,1 %,1 %,7 %","korean style salad dress ¼ cup low-sodium soy sauce,2 tablespoons white sugar,¼ cup water,3 tablespoons rice vinegar,3 tablespoons sesame oil,1 tablespoon ground red chile pepper protein:,,,carbohydrates:,,,sugars:,,,fat:,,,saturated fat:,,,niacin equivalents:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
2021-08-13,spici korean fri chicken with gochujang sauc,"⅓ cup milk,1 egg,1 pound chicken breast tenderloins,¼ cup all-purpose flour,¼ cup potato starch,½ teaspoon salt,¼ teaspoon ground black pepper,vegetable oil for frying,¼ cup honey,¼ cup brown sugar,2 tablespoons soy sauce,2 tablespoons gochujang (Korean hot pepper paste),1 tablespoon Worcestershire sauce,2 teaspoons red pepper flakes,1 teaspoon ground ginger","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","58 %,17 %,3 %,13 %,10 %,37 %,15 %,137 %,36 %,3 %,7 %,7 %,13 %,14 %,11 %,38 %,14 %","spici korean fri chicken with gochujang sauc ⅓ cup milk,1 egg,1 pound chicken breast tenderloins,¼ cup all-purpose flour,¼ cup potato starch,½ teaspoon salt,¼ teaspoon ground black pepper,vegetable oil for frying,¼ cup honey,¼ cup brown sugar,2 tablespoons soy sauce,2 tablespoons gochujang (Korean hot pepper paste),1 tablespoon Worcestershire sauce,2 teaspoons red pepper flakes,1 teaspoon ground ginger protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,spici cabbag kimchi,"2 heads napa cabbage,1 ¼ cups sea salt,1 tablespoon fish sauce,5 green onions, chopped,½ small white onion, minced,2 cloves garlic, pressed,2 tablespoons white sugar,1 teaspoon ground ginger,5 tablespoons Korean chile powder","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","1 %,1 %,3 %,7 %,3 %,8 %,20 %,9 %,4 %,126 %,13 %,4 %,77 %","spici cabbag kimchi 2 heads napa cabbage,1 ¼ cups sea salt,1 tablespoon fish sauce,5 green onions, chopped,½ small white onion, minced,2 cloves garlic, pressed,2 tablespoons white sugar,1 teaspoon ground ginger,5 tablespoons Korean chile powder protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
2021-08-13,gochujang sauc,"2 tablespoons gochujang (Korean chile paste),2 tablespoons diagonally sliced green onions,1 tablespoon soy sauce,1 tablespoon rice vinegar,2 cloves garlic, minced,2 teaspoons toasted sesame seeds,2 teaspoons white sugar,2 teaspoons grated ginger,1 teaspoon sesame oil","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","1 %,1 %,1 %,3 %,1 %,1 %,2 %,3 %,1 %,1 %,14 %,1 %,1 %,22 %","gochujang sauc 2 tablespoons gochujang (Korean chile paste),2 tablespoons diagonally sliced green onions,1 tablespoon soy sauce,1 tablespoon rice vinegar,2 cloves garlic, minced,2 teaspoons toasted sesame seeds,2 teaspoons white sugar,2 teaspoons grated ginger,1 teaspoon sesame oil protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
2021-08-13,ba'corn chees corn,"1 (8 ounce) package bacon, chopped,2 (16 ounce) packages frozen sweet corn, thawed,4 cloves garlic, minced,1 bunch green onions, sliced,2 jalapeno peppers, diced, or more to taste,1 pinch salt and freshly ground black pepper to taste,1 pinch cayenne pepper, or to taste,1 cup heavy cream,2 ounces shredded mozzarella cheese,4 ounces shredded Monterey Jack cheese","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","21 %,7 %,11 %,26 %,47 %,18 %,18 %,33 %,16 %,20 %,13 %,17 %,5 %,11 %,9 %,12 %,15 %","ba'corn chees corn 1 (8 ounce) package bacon, chopped,2 (16 ounce) packages frozen sweet corn, thawed,4 cloves garlic, minced,1 bunch green onions, sliced,2 jalapeno peppers, diced, or more to taste,1 pinch salt and freshly ground black pepper to taste,1 pinch cayenne pepper, or to taste,1 cup heavy cream,2 ounces shredded mozzarella cheese,4 ounces shredded Monterey Jack cheese protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,jap chae korean glass noodl,"½ pound Korean dang myun noodles,1 teaspoon sesame oil,2 tablespoons soy sauce,2 teaspoons white sugar,1 tablespoon vegetable oil,2 cloves garlic, minced,¾ cup thinly sliced onions,2 carrots, cut into match-stick size pieces,½ pound asparagus, thinly sliced,3 green onions cut into 1-inch pieces,½ cup dried shiitake mushrooms, soaked until soft, then sliced into strips,1 tablespoon sesame seeds,1 ½ teaspoons sesame oil","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","35 %,38 %,43 %,27 %,12 %,226 %,74 %,45 %,35 %,41 %,15 %,29 %,38 %,36 %,66 %,41 %","jap chae korean glass noodl ½ pound Korean dang myun noodles,1 teaspoon sesame oil,2 tablespoons soy sauce,2 teaspoons white sugar,1 tablespoon vegetable oil,2 cloves garlic, minced,¾ cup thinly sliced onions,2 carrots, cut into match-stick size pieces,½ pound asparagus, thinly sliced,3 green onions cut into 1-inch pieces,½ cup dried shiitake mushrooms, soaked until soft, then sliced into strips,1 tablespoon sesame seeds,1 ½ teaspoons sesame oil protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,korean-styl seawe soup,"1 (1 ounce) package dried brown seaweed,¼ pound beef top sirloin, minced,2 teaspoons sesame oil,1 ½ tablespoons soy sauce,1 teaspoon salt, or to taste,6 cups water,1 teaspoon minced garlic","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","14 %,6 %,4 %,6 %,7 %,19 %,10 %,5 %,3 %,1 %,6 %,4 %,4 %,38 %","korean-styl seawe soup 1 (1 ounce) package dried brown seaweed,¼ pound beef top sirloin, minced,2 teaspoons sesame oil,1 ½ tablespoons soy sauce,1 teaspoon salt, or to taste,6 cups water,1 teaspoon minced garlic protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
2021-08-13,air-fri korean chicken wing,"¼ cup hot honey (such as Mike's Hot Honey®),3 tablespoons gochujang (Korean hot pepper paste),1 tablespoon brown sugar,1 tablespoon soy sauce,1 teaspoon lemon juice,2 teaspoons minced garlic,1 teaspoon minced fresh ginger root,½ teaspoon salt,¼ teaspoon black pepper,¼ cup finely chopped green onions (green part only),2 pounds chicken wings,1 teaspoon salt,1 teaspoon garlic powder,1 teaspoon onion powder,½ teaspoon black pepper,½ cup cornstarch,2 tablespoons chopped green onions,1 teaspoon sesame seeds","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","32 %,14 %,3 %,18 %,16 %,16 %,4 %,53 %,19 %,5 %,3 %,4 %,8 %,7 %,5 %,50 %","air-fri korean chicken wing ¼ cup hot honey (such as Mike's Hot Honey®),3 tablespoons gochujang (Korean hot pepper paste),1 tablespoon brown sugar,1 tablespoon soy sauce,1 teaspoon lemon juice,2 teaspoons minced garlic,1 teaspoon minced fresh ginger root,½ teaspoon salt,¼ teaspoon black pepper,¼ cup finely chopped green onions (green part only),2 pounds chicken wings,1 teaspoon salt,1 teaspoon garlic powder,1 teaspoon onion powder,½ teaspoon black pepper,½ cup cornstarch,2 tablespoons chopped green onions,1 teaspoon sesame seeds protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
